base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
3hop_compound_rate_0030,replace_prior,3,off_by_one,False,False,0.9937173634552355,0.4858821487515166,True,1
3hop_compound_rate_0030,branch_and_pick,3,off_by_one,False,False,0.9992689609346997,0.878201409186255,True,3
2hop_fractions_0027,baseline,2,wrong_unit,False,False,0.9993256442287087,0.5106378935093184,True,0
2hop_fractions_0027,reprompt,2,wrong_unit,False,False,0.9993256442287087,0.5106378935093184,True,1
2hop_fractions_0027,replace_prior,2,wrong_unit,False,False,0.04543333882887708,0.033691740809402605,False,1
2hop_fractions_0027,branch_and_pick,2,wrong_unit,False,False,0.9985451482062742,0.5102476454981011,True,1
3hop_percentage_chain_0038,baseline,3,magnitude_error,False,False,0.999995702635277,0.7402235280672366,True,0
3hop_percentage_chain_0038,reprompt,3,magnitude_error,False,False,0.999995702635277,0.7402235280672366,True,2
3hop_percentage_chain_0038,replace_prior,3,magnitude_error,False,False,0.22083731772573184,0.08370295444872598,False,1
3hop_percentage_chain_0038,branch_and_pick,3,magnitude_error,False,False,0.9999842405848094,0.7401220508317351,True,2
3hop_multi_stage_geometry_0035,baseline,3,off_by_one,False,False,0.9989208203707164,0.7338864658815187,True,0
3hop_multi_stage_geometry_0035,reprompt,3,off_by_one,False,False,0.9989208203707164,0.7338864658815187,True,2
3hop_multi_stage_geometry_0035,replace_prior,3,off_by_one,False,False,0.3288137155251215,0.11821427185966099,False,1
3hop_multi_stage_geometry_0035,branch_and_pick,3,off_by_one,False,False,0.9931951676343178,0.6980255822467415,True,2
3hop_percentage_chain_0019,baseline,3,wrong_percentage_base,False,False,0.9998854954068923,0.7156206177185913,True,0
3hop_percentage_chain_0019,reprompt,3,wrong_percentage_base,False,False,0.9998854954068923,0.7156206177185913,True,2
3hop_percentage_chain_0019,replace_prior,3,wrong_percentage_base,False,False,0.14790997809270465,0.05455697075545462,False,1
3hop_percentage_chain_0019,branch_and_pick,3,wrong_percentage_base,False,False,0.9995143142428593,0.7152263947078752,True,2
2hop_percentage_0033,baseline,2,magnitude_error,False,False,0.997081258278306,0.9937717303473139,True,0
2hop_percentage_0033,reprompt,2,magnitude_error,False,False,0.997081258278306,0.9937717303473139,True,2
2hop_percentage_0033,replace_prior,2,magnitude_error,False,False,0.990462202416322,0.7243348967233771,True,1
2hop_percentage_0033,branch_and_pick,2,magnitude_error,False,False,0.9869151687501321,0.6180806477783803,True,2
2hop_rate_distance_0030,baseline,2,off_by_one,False,False,0.9953626948599911,0.9611905860378951,True,0
2hop_rate_distance_0030,reprompt,2,off_by_one,False,False,0.9953626948599911,0.9611905860378951,True,2
2hop_rate_distance_0030,replace_prior,2,off_by_one,False,False,0.9953626948599911,0.9597067193609157,True,1
2hop_rate_distance_0030,branch_and_pick,2,off_by_one,False,False,0.5828329266351611,0.5581581604993362,False,2
4hop_nested_fractions_0021,baseline,4,wrong_operator,False,False,0.9999984456587229,0.819574251237986,True,0
4hop_nested_fractions_0021,reprompt,4,wrong_operator,False,False,0.9999984456587229,0.819574251237986,True,3
4hop_nested_fractions_0021,replace_prior,4,wrong_operator,False,False,0.9127255089335659,0.3440385633198774,True,1
4hop_nested_fractions_0021,branch_and_pick,4,wrong_operator,False,False,0.9999916319177907,0.6264044152913468,True,3
2hop_percentage_0042,baseline,2,wrong_unit,False,False,0.9994250875458834,0.9989013135268445,True,0
2hop_percentage_0042,reprompt,2,wrong_unit,False,False,0.9994250875458834,0.9989013135268445,True,2
2hop_percentage_0042,replace_prior,2,wrong_unit,False,False,0.9994250875458834,0.9744772795367782,True,1
2hop_percentage_0042,branch_and_pick,2,wrong_unit,False,False,0.9908282231174034,0.9366734163169996,True,2
4hop_multi_stage_allocation_0024,baseline,4,wrong_percentage_base,False,False,0.9999267449630387,0.6242430972002263,True,0
4hop_multi_stage_allocation_0024,reprompt,4,wrong_percentage_base,False,False,0.9999267449630387,0.6242430972002263,True,2
4hop_multi_stage_allocation_0024,replace_prior,4,wrong_percentage_base,False,False,0.06400458158445113,0.017902519289829052,False,1
