dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
explicit_train,baseline,baseline,-1,0.0,0.0,,,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0,0.0,0.0,0.0,0.0,0.0,,,400,398,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.005,0.995,0.27271899377403314,0.9383088247664273,0.7025
explicit_test,baseline,baseline,-1,0.0,0.0,,,0.66,0.34,0.6666666666666666,0.3333333333333333,0.24546083193272353,0.67,0.0,0.0,0.0,0.0,0.0,0.0,,,100,99,0.66,0.34,0.6666666666666666,0.3333333333333333,0.01,0.99,0.24546083193272353,0.8414726306125522,0.67
implicit_full,baseline,baseline,-1,0.0,0.0,,,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.18775643569650127,0.69,0.0,0.0,0.0,0.0,0.0,0.0,,,300,300,0.6833333333333333,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.0,1.0,0.18775643569650127,1.2324501897829274,0.69
explicit_train,mm,steer_long_term,16,1.0,1.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0025000000000000577,-0.0025000000000000022,0.001721453615685542,-0.0017214536156854865,0.000582327386946413,0.0024999999999999467,0.685,0.6851385390428212,400,397,0.685,0.315,0.6851385390428212,0.3148614609571788,0.0075,0.9925,0.27330132116097955,0.9408763498568442,0.705
explicit_train,mm,steer_immediate,16,1.0,-1.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0,0.0,0.0,0.0,-0.0007415754842804434,-0.0025000000000000577,0.3175,0.3165829145728643,400,398,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.005,0.995,0.2719774182897527,0.9352975415065885,0.7
explicit_train,mm,steer_long_term,16,2.0,2.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.007499999999999951,-0.007500000000000007,0.006759236991000339,-0.006759236991000339,0.0014191004983149513,0.0024999999999999467,0.69,0.690176322418136,400,397,0.69,0.31,0.690176322418136,0.30982367758186397,0.0075,0.9925,0.2741380942723481,0.9440956779452973,0.705
explicit_train,mm,steer_immediate,16,2.0,-2.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0,0.0,-0.0007974380719718566,0.0007974380719719676,-0.0009349968162132294,-0.0050000000000000044,0.3175,0.31738035264483627,400,397,0.6825,0.3175,0.6826196473551638,0.31738035264483627,0.0075,0.9925,0.2717839969578199,0.934206314877374,0.6975
explicit_train,mm,steer_long_term,16,4.0,4.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0025000000000000577,-0.0025000000000000022,0.001721453615685542,-0.0017214536156854865,0.003143684256938284,0.0024999999999999467,0.685,0.6851385390428212,400,397,0.685,0.315,0.6851385390428212,0.3148614609571788,0.0075,0.9925,0.2758626780309714,0.9510618764848914,0.705
explicit_train,mm,steer_immediate,16,4.0,-4.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.0050000000000000044,0.0050000000000000044,-0.005025125628140614,0.005025125628140725,-0.0018351130350492961,-0.0025000000000000577,0.3225,0.32160804020100503,400,398,0.6775,0.3225,0.678391959798995,0.32160804020100503,0.005,0.995,0.27088388073898384,0.930066454281332,0.7
explicit_train,mm,steer_long_term,16,8.0,8.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0,0.0,0.0009263489162987248,-0.0009263489162986693,0.007223288539680683,0.0,0.6825,0.6843434343434344,400,396,0.6825,0.3175,0.6843434343434344,0.31565656565656564,0.01,0.99,0.2799422823137138,0.9670272590685636,0.7025
explicit_train,mm,steer_immediate,16,8.0,-8.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0025000000000000577,-0.0025000000000000022,0.002512562814070418,-0.002512562814070307,-0.0027575100708054356,0.0,0.315,0.314070351758794,400,398,0.685,0.315,0.6859296482412061,0.314070351758794,0.005,0.995,0.2699614837032277,0.9250204065884463,0.7025
explicit_train,mm,steer_long_term,16,16.0,16.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0050000000000000044,-0.0050000000000000044,0.005190509509573227,-0.005190509509573171,0.021107921353541337,-0.0025000000000000577,0.6875,0.6886075949367089,400,395,0.6875,0.3125,0.6886075949367089,0.31139240506329113,0.0125,0.9875,0.2938269151275745,1.0207447540014982,0.7
explicit_train,mm,steer_immediate,16,16.0,-16.0,15.38533878326416,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.0024999999999999467,0.0025000000000000022,-0.002512562814070307,0.0025125628140703626,-0.0002987251692684323,-0.0050000000000000044,0.32,0.31909547738693467,400,398,0.68,0.32,0.6809045226130653,0.31909547738693467,0.005,0.995,0.2724202686047647,0.9311491439316888,0.6975
explicit_train,mm,steer_long_term,20,1.0,1.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0050000000000000044,-0.0050000000000000044,0.004240345303342941,-0.004240345303342885,0.0012684133852599588,0.0,0.6875,0.6876574307304786,400,397,0.6875,0.3125,0.6876574307304786,0.3123425692695214,0.0075,0.9925,0.2739874071592931,0.9440657093573828,0.7025
explicit_train,mm,steer_immediate,20,1.0,-1.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0,0.0,0.0,0.0,-0.0015977227286202433,-0.0025000000000000577,0.3175,0.3165829145728643,400,398,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.005,0.995,0.2711212710454129,0.9312141541705933,0.7
explicit_train,mm,steer_long_term,20,2.0,2.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.007499999999999951,-0.007500000000000007,0.006759236991000339,-0.006759236991000339,0.0027889507065992913,0.0,0.69,0.690176322418136,400,397,0.69,0.31,0.690176322418136,0.30982367758186397,0.0075,0.9925,0.2755079444806324,0.950950401093578,0.7025
explicit_train,mm,steer_immediate,20,2.0,-2.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.0,0.0,0.0,0.0,-0.0026753430400276446,-0.0050000000000000044,0.3175,0.3165829145728643,400,398,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.005,0.995,0.2700436507340055,0.9260309267789125,0.6975
explicit_train,mm,steer_long_term,20,4.0,4.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.010000000000000009,-0.010000000000000009,0.009278128678657849,-0.009278128678657738,0.006088528977707064,0.0,0.6925,0.6926952141057935,400,397,0.6925,0.3075,0.6926952141057935,0.30730478589420657,0.0075,0.9925,0.2788075227517402,0.9654200792661868,0.7025
explicit_train,mm,steer_immediate,20,4.0,-4.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.0050000000000000044,0.0050000000000000044,-0.005025125628140614,0.005025125628140725,-0.005215167890419259,-0.0025000000000000577,0.3225,0.32160804020100503,400,398,0.6775,0.3225,0.678391959798995,0.32160804020100503,0.005,0.995,0.2675038258836139,0.9141800091299228,0.7
explicit_train,mm,steer_long_term,20,8.0,8.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.015000000000000013,-0.015000000000000013,0.014315912053972646,-0.01431591205397259,0.01418033696420029,0.0,0.6975,0.6977329974811083,400,397,0.6975,0.3025,0.6977329974811083,0.3022670025188917,0.0075,0.9925,0.2868993307382334,0.9997267593676225,0.7025
explicit_train,mm,steer_immediate,20,8.0,-8.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.007499999999999951,0.007500000000000007,-0.007537688442211032,0.007537688442211088,-0.009331884897546827,-0.010000000000000009,0.325,0.3241206030150754,400,398,0.675,0.325,0.6758793969849246,0.3241206030150754,0.005,0.995,0.2633871088764863,0.8944598390394822,0.6925
explicit_train,mm,steer_long_term,20,16.0,16.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.030000000000000027,-0.030000000000000027,0.031229379219329,-0.031229379219328945,0.03564962672709954,0.015000000000000013,0.7125,0.7146464646464646,400,396,0.7125,0.2875,0.7146464646464646,0.28535353535353536,0.01,0.99,0.3083686205011327,1.0883321439987048,0.7175
explicit_train,mm,steer_immediate,20,16.0,-16.0,16.290969848632812,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.02749999999999997,0.02749999999999997,-0.027638190954773822,0.027638190954773878,-0.016229370306828028,-0.022499999999999964,0.345,0.3442211055276382,400,398,0.655,0.345,0.6557788944723618,0.3442211055276382,0.005,0.995,0.2564896234672051,0.8589573748176917,0.68
explicit_train,mm,steer_long_term,24,1.0,1.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.007499999999999951,-0.007500000000000007,0.006759236991000339,-0.006759236991000339,0.008739711059024546,0.0050000000000000044,0.69,0.690176322418136,400,397,0.69,0.31,0.690176322418136,0.30982367758186397,0.0075,0.9925,0.2814587048330577,0.9737690448272042,0.7075
explicit_train,mm,steer_immediate,24,1.0,-1.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.0024999999999999467,0.0025000000000000022,-0.002512562814070307,0.0025125628140703626,-0.009046336782048414,-0.0050000000000000044,0.32,0.31909547738693467,400,398,0.68,0.32,0.6809045226130653,0.31909547738693467,0.005,0.995,0.2636726569919847,0.9018213737220503,0.6975
explicit_train,mm,steer_long_term,24,2.0,2.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.01749999999999996,-0.017500000000000016,0.01860311659306635,-0.01860311659306635,0.017385172528447623,0.007499999999999951,0.7,0.702020202020202,400,396,0.7,0.3,0.702020202020202,0.29797979797979796,0.01,0.99,0.29010416630248076,1.0085602737928274,0.71
explicit_train,mm,steer_immediate,24,2.0,-2.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.007499999999999951,0.007500000000000007,-0.007537688442211032,0.007537688442211088,-0.0178631986369146,-0.010000000000000009,0.325,0.3241206030150754,400,398,0.675,0.325,0.6758793969849246,0.3241206030150754,0.005,0.995,0.25485579513711853,0.8658514538616874,0.6925
explicit_train,mm,steer_long_term,24,4.0,4.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.022499999999999964,-0.02250000000000002,0.023653621643571432,-0.023653621643571376,0.03459515955008102,0.012499999999999956,0.705,0.7070707070707071,400,396,0.705,0.295,0.7070707070707071,0.29292929292929293,0.01,0.99,0.30731415332411416,1.077490299999481,0.715
explicit_train,mm,steer_immediate,24,4.0,-4.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.020000000000000018,0.020000000000000018,-0.02010050251256279,0.020100502512562846,-0.036377041753730716,-0.022499999999999964,0.3375,0.33668341708542715,400,398,0.6625,0.3375,0.6633165829145728,0.33668341708542715,0.005,0.995,0.23634195202030242,0.7904378337273374,0.68
explicit_train,mm,steer_long_term,24,8.0,8.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.04500000000000004,-0.044999999999999984,0.04454261230586187,-0.04454261230586176,0.06789802804414652,0.03500000000000003,0.7275,0.7279596977329975,400,397,0.7275,0.2725,0.7279596977329975,0.27204030226700254,0.0075,0.9925,0.34061702181817965,1.2098476720205509,0.7375
explicit_train,mm,steer_immediate,24,8.0,-8.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.06999999999999995,0.07,-0.07035175879396982,0.07035175879396988,-0.07539282422047106,-0.0625,0.3875,0.3869346733668342,400,398,0.6125,0.3875,0.6130653266331658,0.3869346733668342,0.005,0.995,0.19732616955356208,0.6301368699409068,0.64
explicit_train,mm,steer_long_term,24,16.0,16.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.06999999999999995,-0.07,0.06973152918243619,-0.06973152918243608,0.13153281839040576,0.06499999999999995,0.7525,0.7531486146095718,400,397,0.7525,0.2475,0.7531486146095718,0.24685138539042822,0.0075,0.9925,0.4042518121644389,1.4588270150427707,0.7675
explicit_train,mm,steer_immediate,24,16.0,-16.0,18.09175682067871,0.9999999403953552,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.13,0.13,-0.1331658291457286,0.13316582914572866,-0.1604066967294784,-0.125,0.4475,0.44974874371859297,400,398,0.5525,0.4475,0.550251256281407,0.44974874371859297,0.005,0.995,0.11231229704455473,0.2742104826681316,0.5775
explicit_train,mm,steer_long_term,28,1.0,1.0,23.30733871459961,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.015000000000000013,-0.015000000000000013,0.014315912053972646,-0.01431591205397259,0.017152629839256417,0.007499999999999951,0.6975,0.6977329974811083,400,397,0.6975,0.3025,0.6977329974811083,0.3022670025188917,0.0075,0.9925,0.28987162361328955,1.0062197106541135,0.71
explicit_train,mm,steer_immediate,28,1.0,-1.0,23.30733871459961,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.007499999999999951,0.007500000000000007,-0.008354113134944163,0.008354113134944274,-0.017286884370842026,-0.010000000000000009,0.325,0.3249370277078086,400,397,0.675,0.325,0.6750629722921915,0.3249370277078086,0.0075,0.9925,0.2554321094031911,0.8697014889703132,0.6925
explicit_train,mm,steer_long_term,28,2.0,2.0,23.30733871459961,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.025000000000000022,-0.025000000000000022,0.02691037049225986,-0.02691037049225975,0.03407954651454931,0.01749999999999996,0.7075,0.7103274559193955,400,397,0.7075,0.2925,0.7103274559193955,0.28967254408060455,0.0075,0.9925,0.30679854028858244,1.073426191380713,0.72
explicit_train,mm,steer_immediate,28,2.0,-2.0,23.30733871459961,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,-0.020000000000000018,0.020000000000000018,-0.020948571573231378,0.020948571573231434,-0.034766201333841285,-0.022499999999999964,0.3375,0.33753148614609574,400,397,0.6625,0.3375,0.6624685138539043,0.33753148614609574,0.0075,0.9925,0.23795279244019185,0.8001473571080715,0.68
explicit_train,mm,steer_long_term,28,4.0,4.0,23.30733871459961,1.0,0.6825,0.3175,0.6834170854271356,0.3165829145728643,0.27271899377403314,0.7025,0.03749999999999998,-0.03749999999999998,0.039504828930546965,-0.03950482893054691,0.06830334433063401,0.03249999999999997,0.72,0.7229219143576826,400,397,0.72,0.28,0.7229219143576826,0.2770780856423174,0.0075,0.9925,0.34102233810466714,1.2080993820284494,0.735
